-1 1
-0.99 0.958913
-0.98 0.918973
-0.97 0.880161
-0.96 0.842455
-0.95 0.805837
-0.94 0.770289
-0.93 0.735789
-0.92 0.702321
-0.91 0.669864
-0.9 0.6384
-0.89 0.607911
-0.88 0.578378
-0.87 0.549784
-0.86 0.522109
-0.85 0.495337
-0.84 0.46945
-0.83 0.44443
-0.82 0.42026
-0.81 0.396922
-0.8 0.3744
-0.79 0.352677
-0.78 0.331735
-0.77 0.311559
-0.76 0.292132
-0.75 0.273437
-0.74 0.25546
-0.73 0.238183
-0.72 0.221591
-0.71 0.205669
-0.7 0.1904
-0.69 0.17577
-0.68 0.161764
-0.67 0.148366
-0.66 0.135562
-0.65 0.123337
-0.64 0.111677
-0.63 0.100568
-0.62 0.0899942
-0.61 0.0799429
-0.6 0.0704
-0.59 0.0613517
-0.58 0.0527846
-0.57 0.0446853
-0.56 0.0370406
-0.55 0.0298375
-0.54 0.023063
-0.53 0.0167045
-0.52 0.0107494
-0.51 0.00518534
-0.5 -2.22045e-16
-0.49 -0.00481866
-0.48 -0.00928256
-0.47 -0.0134035
-0.46 -0.017193
-0.45 -0.0206625
-0.44 -0.0238234
-0.43 -0.0266867
-0.42 -0.0292634
-0.41 -0.0315643
-0.4 -0.0336
-0.39 -0.0353811
-0.38 -0.0369178
-0.37 -0.0382203
-0.36 -0.0392986
-0.35 -0.0401625
-0.34 -0.0408218
-0.33 -0.0412859
-0.32 -0.0415642
-0.31 -0.0416659
-0.3 -0.0416
-0.29 -0.0413755
-0.28 -0.041001
-0.27 -0.0404851
-0.26 -0.0398362
-0.25 -0.0390625
-0.24 -0.0381722
-0.23 -0.0371731
-0.22 -0.036073
-0.21 -0.0348795
-0.2 -0.0336
-0.19 -0.0322419
-0.18 -0.0308122
-0.17 -0.0293179
-0.16 -0.0277658
-0.15 -0.0261625
-0.14 -0.0245146
-0.13 -0.0228283
-0.12 -0.0211098
-0.11 -0.0193651
-0.1 -0.0176
-0.09 -0.0158203
-0.08 -0.0140314
-0.07 -0.0122387
-0.06 -0.0104474
-0.05 -0.0086625
-0.04 -0.00688896
-0.03 -0.00513146
-0.02 -0.00339456
-0.01 -0.00168266
7.5287e-16 1.25478e-16
0.01 0.00164934
0.02 0.00326144
0.03 0.00483254
0.04 0.00635904
0.05 0.0078375
0.06 0.00926464
0.07 0.0106373
0.08 0.0119526
0.09 0.0132077
0.1 0.0144
0.11 0.0155269
0.12 0.0165862
0.13 0.0175757
0.14 0.0184934
0.15 0.0193375
0.16 0.0201062
0.17 0.0207981
0.18 0.0214118
0.19 0.0219461
0.2 0.0224
0.21 0.0227725
0.22 0.023063
0.23 0.0232709
0.24 0.0233958
0.25 0.0234375
0.26 0.0233958
0.27 0.0232709
0.28 0.023063
0.29 0.0227725
0.3 0.0224
0.31 0.0219461
0.32 0.0214118
0.33 0.0207981
0.34 0.0201062
0.35 0.0193375
0.36 0.0184934
0.37 0.0175757
0.38 0.0165862
0.39 0.0155269
0.4 0.0144
0.41 0.0132077
0.42 0.0119526
0.43 0.0106373
0.44 0.00926464
0.45 0.0078375
0.46 0.00635904
0.47 0.00483254
0.48 0.00326144
0.49 0.00164934
0.5 -1.66533e-16
0.51 -0.00168266
0.52 -0.00339456
0.53 -0.00513146
0.54 -0.00688896
0.55 -0.0086625
0.56 -0.0104474
0.57 -0.0122387
0.58 -0.0140314
0.59 -0.0158203
0.6 -0.0176
0.61 -0.0193651
0.62 -0.0211098
0.63 -0.0228283
0.64 -0.0245146
0.65 -0.0261625
0.66 -0.0277658
0.67 -0.0293179
0.68 -0.0308122
0.69 -0.0322419
0.7 -0.0336
0.71 -0.0348795
0.72 -0.036073
0.73 -0.0371731
0.74 -0.0381722
0.75 -0.0390625
0.76 -0.0398362
0.77 -0.0404851
0.78 -0.041001
0.79 -0.0413755
0.8 -0.0416
0.81 -0.0416659
0.82 -0.0415642
0.83 -0.0412859
0.84 -0.0408218
0.85 -0.0401625
0.86 -0.0392986
0.87 -0.0382203
0.88 -0.0369178
0.89 -0.0353811
0.9 -0.0336
0.91 -0.0315643
0.92 -0.0292634
0.93 -0.0266867
0.94 -0.0238234
0.95 -0.0206625
0.96 -0.017193
0.97 -0.0134035
0.98 -0.00928256
0.99 -0.00481866
